Report_Date_as_MM_DD_YYYY,Prod_Merc_Pct,Swap_Pct,Money_Manager_Pct,Other_Rept_Pct,NonRept_Pct
2007-05-29,0.36750531836370653,0.16648129252595212,0.21857667112570936,0.12478310686870416,0.12265361111592782
2007-06-05,0.36859142171241827,0.16897093929212648,0.217288507832032,0.12069853153514513,0.12445059962827809
2007-06-12,0.36980348400752605,0.16777597263014205,0.21830042522773258,0.11952791019269238,0.12459220794190692
2007-06-19,0.3760248966382215,0.16895173261675836,0.221206285338563,0.11535265098225393,0.11846443442420318
2007-06-26,0.37707728484777236,0.16783960583211055,0.219350892602384,0.1153632364060003,0.12036898031173285
2007-07-03,0.37256177642040017,0.16899815236623436,0.22597671861467503,0.11445029543075026,0.11801305716794017
2007-07-10,0.3716198449256365,0.16562314787816615,0.22830346843801472,0.11543940316023951,0.11901413559794312
2007-07-17,0.3719117450691597,0.16327043078441988,0.22572727514853672,0.11743259225703494,0.12165795674084874
2007-07-24,0.3736331721154204,0.1643151494325441,0.2221663485632343,0.12163405433756677,0.11825127555123441
2007-07-31,0.3746783934865314,0.16729160515414382,0.21682907340140808,0.12393987289384072,0.11726105506407597
2007-08-07,0.3728893985045431,0.17148464602656738,0.21284150466543422,0.12103975446080233,0.12174469634265299
2007-08-14,0.3713963264141219,0.17474439739542855,0.2096830357549907,0.12261984629488634,0.12155639414057251
2007-08-21,0.3697653297832025,0.17443580083641932,0.2051606578050648,0.12633661756242234,0.12430159401289101
2007-08-28,0.36868872881794934,0.17598540014034378,0.20498988260405906,0.12435492601433351,0.1259810624233143
2007-09-04,0.35603239137775955,0.16923486290814777,0.20943580581279672,0.12957994505087939,0.13571699485041663
2007-09-11,0.3583892360032786,0.16874515540493557,0.2126833966987396,0.12360424363671914,0.13657796825632706
2007-09-18,0.35485342806056225,0.1676409319881064,0.21645833960445934,0.1232530202080005,0.1377942801388715
2007-09-25,0.3528065007323036,0.1667207348854346,0.21829531793429519,0.12479884288685425,0.13737860356111234
2007-10-02,0.3466887747203432,0.16671714484201736,0.22508954120724853,0.12413913979473752,0.13736539943565335
2007-10-09,0.34998582728781563,0.16279823282924136,0.2251085816886308,0.12231525398739784,0.13979210420691435
2007-10-16,0.35242452506918115,0.16077116203345443,0.2244608706123752,0.12475711578744572,0.13758632649754357
2007-10-23,0.3519529096059205,0.16045023389326193,0.22608281753962103,0.12594893053133246,0.13556510842986405
2007-10-30,0.35411273092330486,0.1600875162559782,0.22415827149396128,0.12835471502991086,0.1332867662968448
2007-11-06,0.35481393133659034,0.16003938241959434,0.22535465201619637,0.12752147467905126,0.13227055954856773
2007-11-13,0.36063408995715546,0.16048557864544918,0.22015582337843642,0.1248522971371534,0.1338722108818055
2007-11-20,0.3603295652480596,0.16302726842788107,0.2203877938576336,0.12279539500059812,0.13345997746582755
2007-11-27,0.36441257178910164,0.1620594592755021,0.2163485135160854,0.12214308221750089,0.13503637320180994
2007-12-04,0.3596743251721478,0.16569927314627778,0.21917449699016198,0.11963235864779638,0.1358195460436161
2007-12-11,0.35592904627907007,0.16492159573134707,0.22122224780837638,0.11862079184389633,0.13930631833731016
2007-12-18,0.36090232449235476,0.16377292484239236,0.225189853264463,0.1174124531431329,0.13272244425765697
2007-12-24,0.3679291217670673,0.16255386113001596,0.22529598796415287,0.11550807477113421,0.1287129543676296
2007-12-31,0.3659631836384768,0.16334330813652803,0.2295534357348676,0.11842605001593709,0.12271402247419047
2008-01-08,0.36264482400141346,0.15951063439908653,0.2314546387195881,0.1156920922987142,0.13069781058119773
2008-01-15,0.36504926482592853,0.15841947991254168,0.22790438726269752,0.11729000143379886,0.1313368665650334
2008-01-22,0.36336999060727476,0.16101010538347751,0.2277981718030498,0.11703984740496025,0.13078188480123773
2008-01-29,0.36372244660284686,0.15897029607294086,0.22548714525251143,0.12243079703042167,0.12938931504127918
2008-02-05,0.3610034472844288,0.15942870057407485,0.22656399064954916,0.1248030671520884,0.1282007943398588
2008-02-12,0.36042794180357773,0.15893288321598306,0.22842314757317173,0.12218314419800173,0.1300328832092657
2008-02-19,0.3593269588589504,0.1615205989562288,0.22843142928407975,0.12019214025436531,0.13052887264637575
2008-02-26,0.36348994710449006,0.16078036282430702,0.22578976696763972,0.11693389318812604,0.1330060299154371
2008-03-04,0.35978227695939546,0.1635736578320373,0.22627824537003105,0.11759770870236608,0.1327681111361701
2008-03-11,0.36776365316671,0.16565887515257932,0.22479028256623476,0.11567046348283523,0.12611672563164067
2008-03-18,0.3764700489204962,0.16525452330428725,0.21577873016012616,0.120184426199248,0.12231227141584242
2008-03-25,0.3750908250537626,0.17054061607989315,0.2136197823636214,0.12275304542969756,0.11799573107302527
2008-04-01,0.36864679983616405,0.16871799867701767,0.21811793711848199,0.12258889742010923,0.12192836694822706
2008-04-08,0.36771432687510053,0.16972602710990164,0.21463427056806383,0.12532691976209437,0.12259845568483967
2008-04-15,0.36578842670091205,0.1702353790455277,0.217269782342289,0.12548121065769843,0.1212252012535728
2008-04-22,0.3669706718169377,0.1706682202743083,0.2192219635950155,0.12462712712316393,0.11851201719057465
2008-04-29,0.36256212224671913,0.17403492650461386,0.2166914441123248,0.12441299227360465,0.1222985148627376
2008-05-06,0.3630873012667231,0.17635107810025002,0.21621614663444072,0.12172118120690141,0.12262429279168474
2008-05-13,0.35546429316578637,0.18188766799572975,0.21491149221847253,0.1229729568730994,0.12476358974691193
2008-05-20,0.3517982101850004,0.18045715558255845,0.21748688989981563,0.12666847221800545,0.12358927211462005
2008-05-27,0.35058428042322637,0.180318910806518,0.21476523477367634,0.1299986845558659,0.12433288944071338
2008-06-03,0.3512424652706762,0.1780260752416274,0.21627433500130402,0.13445712903023468,0.11999999545615762
2008-06-10,0.35227394471343926,0.17724053002415543,0.21634417921387653,0.13354635610499285,0.12059498994353592
2008-06-17,0.35002549226171215,0.17793099149582017,0.21797247940393008,0.13133014284140612,0.12274089399713145
2008-06-24,0.3510781446075981,0.17780528218137026,0.21868856393474734,0.12934303580314732,0.12308497347313697
2008-07-01,0.34806838118047545,0.17848098010596955,0.2214145901955485,0.12848020720329076,0.1235558413147158
2008-07-08,0.35407561748799976,0.1790641324721166,0.21616444881085725,0.13001543624028364,0.12068036498874275
2008-07-15,0.35294920351920556,0.17922106134323726,0.21384004653005692,0.13246204596927624,0.12152764263822394
2008-07-22,0.35097564623577665,0.1789721735836928,0.21438846948896673,0.13528768280513156,0.12037602788643229
2008-07-29,0.3492655793166917,0.1775127505737267,0.21373339851610243,0.1394274246013339,0.12006084699214528
2008-08-05,0.34933118555645315,0.17416918274301357,0.21196632339139132,0.14169095748459246,0.12284235082454951
2008-08-12,0.3483488117597727,0.17449886643603563,0.20955839393082762,0.14303487142521454,0.12455905644814948
2008-08-19,0.350041242162425,0.17739236976766315,0.21055915881142115,0.13810751977364513,0.12389970948484558
2008-08-26,0.35252003291890976,0.1798027402408712,0.2106043146705316,0.13536827935885243,0.12170463281083503
2008-09-02,0.34123475923279756,0.18235107221268138,0.21577378194734861,0.13460073434741182,0.1260396522597606
2008-09-09,0.33791011721691694,0.18170337276085302,0.21761912773233413,0.1322953118737973,0.13047207041609857
2008-09-16,0.33649173503336777,0.17456157113272477,0.2214441358317308,0.1335955165428496,0.133907041459327
2008-09-23,0.34175722645227663,0.17192672614918791,0.21988386737685467,0.1323695926220887,0.13406258739959204
2008-09-30,0.3422082931871232,0.17319615831727786,0.2209679512054643,0.1296037985109065,0.13402379877922813
2008-10-07,0.3461925794758128,0.1732599728250816,0.21605804467802528,0.13162548556682255,0.13286391745425777
2008-10-14,0.35288269293757724,0.17104827176595944,0.20802416849138106,0.13445483551157333,0.13359003129350897
2008-10-21,0.3579879556990492,0.17120841929006586,0.21084875034386852,0.1292299324945622,0.13072494217245426
2008-10-28,0.35912519831153084,0.17075515924660564,0.21110720449063067,0.12864689311017155,0.1303655448410613
2008-11-04,0.3558935505233289,0.16920828159309714,0.21156952607316507,0.13350473523588896,0.12982390657452003
2008-11-11,0.3601175835037317,0.16322193525991097,0.21067341831905548,0.13469364149142715,0.13129342142587475
2008-11-18,0.3579972349618606,0.16290179823327855,0.20980336071749883,0.13396968786063304,0.13532791822672902
2008-11-25,0.359946508296012,0.162412113772059,0.2090253332925709,0.12879886621490272,0.13981717842445537
2008-12-02,0.35950009038885256,0.1676333687607609,0.20768628603070746,0.1297328470641712,0.13544740775550781
2008-12-09,0.359729537710885,0.16568757428109274,0.20610502046294066,0.13202708169676872,0.1364507858483129
2008-12-16,0.36089947134916056,0.16390111056581763,0.20530901505331703,0.13094093318786917,0.13894946984383566
2008-12-22,0.35398243798989726,0.16504147591447366,0.2075885841902321,0.131870654896708,0.14151684700868902
2008-12-30,0.3598457090489897,0.16706337060914048,0.20712544210964212,0.13343546200731135,0.1325300162249163
2009-01-06,0.35775283035280986,0.16793889826870012,0.2042040271356315,0.1324495254588273,0.1376547187840312
2009-01-13,0.3585086921074848,0.1670457161918775,0.2017063766499473,0.13399036729521951,0.13874884775547092
2009-01-20,0.35457201909708236,0.16690315993541033,0.2084035436431792,0.1313582795295513,0.13876299779477683
2009-01-27,0.3528295735616491,0.16561640336271838,0.210704165773751,0.12948386311044302,0.1413659941914385
2009-02-03,0.3483750819084966,0.1652865761153233,0.21441432094848117,0.13190390224022894,0.14002011878747003
2009-02-10,0.3493418485366242,0.1631866650367601,0.2133978330366442,0.12920058401094695,0.14487306937902455
2009-02-17,0.34912188134511557,0.1615182963692189,0.21361281863933793,0.12898245380564655,0.14676454984068102
2009-02-24,0.34382997575789565,0.165025620907903,0.2207730181317655,0.12231648822491312,0.14805489697752275
2009-03-03,0.34130436698092237,0.1698753727287406,0.22407190393958293,0.11732924985353474,0.1474191064972194
2009-03-10,0.3438363829043564,0.16691207575692166,0.22109607262328043,0.11841689657659384,0.14973857213884761
2009-03-17,0.34786732065690135,0.16703489394137788,0.21734024258644838,0.11852931832265981,0.14922822449261255
2009-03-24,0.3521960215982342,0.16825595941616475,0.21029066892696646,0.12227989668702839,0.1469774533716062
2009-03-31,0.34861980382545,0.1690066282603356,0.2102271297782518,0.126062050609011,0.14608438752695155
2009-04-07,0.34670950222968483,0.16725727052602865,0.20752098274253197,0.13051965042646235,0.14799259407529222
2009-04-14,0.35102354408338143,0.16532863862147268,0.20639877363653542,0.13196051536454328,0.14528852829406722
2009-04-21,0.34789348606756587,0.165756697758038,0.21555926625077174,0.12929367360911911,0.1414968763145053
2009-04-28,0.34844594489726244,0.16430305452328126,0.21973144380506845,0.12357596444700696,0.14394359232738083
2009-05-05,0.3504847595552788,0.16512522534603868,0.22199771435776622,0.1232947589336531,0.1390975418072632
2009-05-12,0.3535009906110781,0.16185528371093055,0.2202253306085882,0.12365654686794793,0.14076184820145518
2009-05-19,0.3519158135452035,0.16216327831848962,0.22546582824527678,0.12191114819105713,0.13854393169997298
2009-05-26,0.3486139700671846,0.16278863390820217,0.2267709140871103,0.12262160018586926,0.13920488175163367
2009-06-02,0.34830070045319095,0.15993316959713066,0.22890436610385784,0.12264508481163708,0.14021667903418344
2009-06-09,0.34847936671617324,0.1585151876906532,0.22601974282953546,0.12576633060744466,0.14121937215619343
2009-06-16,0.3477488854955276,0.1582406839586899,0.22324685704654768,0.12809598023894675,0.14266759326028808
2009-06-23,0.34544482567676654,0.16429205311500575,0.2251120443537514,0.13349019998556888,0.1316608768689074
2009-06-30,0.3414000683987185,0.16720225093076566,0.22824089996318345,0.1297321985201755,0.13342458218715691
2009-07-07,0.34499869522857296,0.1716681399403815,0.2212509755822565,0.13088770583156922,0.13119448341721987
2009-07-14,0.34793210213520903,0.17348246149693264,0.21652041229359315,0.12858785462002442,0.1334771694542408
2009-07-21,0.34560908069764906,0.1737369356038178,0.21753013544829766,0.13035837075944412,0.13276547749079132
2009-07-28,0.34203912834511835,0.17407997384147825,0.21819438226685522,0.13227976780908274,0.13340674773746541
2009-08-04,0.3394796510041662,0.17398460721964643,0.2210485385352282,0.1359105174024016,0.12957668583855758
2009-08-11,0.33822292266238885,0.17194809619810686,0.2233701453287224,0.13568205111877016,0.1307767846920117
2009-08-18,0.33817830983523,0.17589998816890903,0.22370063982521854,0.13494063138750925,0.12728043078313314
2009-08-25,0.340832993285487,0.17441595571951826,0.2267425283427275,0.12983712317694018,0.12817139947532705
2009-09-01,0.34059930512711484,0.1792341320515164,0.22917392202151113,0.12528093086644038,0.12571170993341732
2009-09-08,0.34109890573698315,0.17922469956677836,0.22989346792543108,0.12298793864278743,0.12679498812802
2009-09-15,0.34141191979710483,0.17693664628995076,0.23002188563038825,0.1232995240885766,0.12833002419397954
2009-09-22,0.3409283341208262,0.17872952515137952,0.2305131144391387,0.12284711027639117,0.12698191601226444
2009-09-29,0.3410150730863367,0.18158680400277113,0.22872988084964957,0.12203973127881901,0.12662851078242357
2009-10-06,0.3338451201104523,0.1814975942084167,0.23159629291671005,0.11951968561843675,0.13354130714598414
2009-10-13,0.3337745190168715,0.17492399928936303,0.23277394763612197,0.12357131676551299,0.1349562172921306
2009-10-20,0.3346363192962779,0.17395427133404454,0.23566491026133457,0.12314926944697077,0.1325952296613722
2009-10-27,0.3363016148825152,0.17270490650256712,0.23260279924283567,0.12216115352484644,0.13622952584723563
2009-11-03,0.3487649669312854,0.17766913840394521,0.23714522282389025,0.11578868125106315,0.120631990589816
2009-11-09,0.350281667676433,0.17449212742318798,0.22762963476644107,0.11523947747297508,0.13235709266096293
2009-11-17,0.3453889957106655,0.17069442398506277,0.22635029726840017,0.11563576467465216,0.1419305183612194
2009-11-24,0.35612145761934083,0.17229951248249492,0.22835416543513692,0.11334026987954082,0.1298845945834865
2009-12-01,0.3528865047194471,0.17245927339853545,0.22878730254799606,0.1143860638063043,0.1314808555277171
2009-12-08,0.35586317314297833,0.17035612475283918,0.2259452694006339,0.11170204440598773,0.1361333882975609
2009-12-15,0.35288832588996566,0.1743556486900776,0.22884125634560915,0.11335574750112673,0.13055902157322088
2009-12-22,0.358125508448962,0.1766102523542231,0.22423270718982224,0.11465406735222224,0.12637746465477045
2009-12-29,0.3581582718877134,0.17589679244682563,0.22666184879783227,0.11462654478231198,0.12465654208531675
2010-01-05,0.3562983457494,0.1757755156852428,0.23290057337648684,0.11013764054498185,0.12488792464388851
2010-01-12,0.35383976209914225,0.17313833417114677,0.23076821938979827,0.113845915682191,0.12840776865772172
2010-01-19,0.3522257521677551,0.1758298610055568,0.22792105047062308,0.11847918152657429,0.1255441548294908
2010-01-26,0.3499097829538952,0.17470749379017855,0.22713491076028447,0.1236684277929502,0.12457938470269161
2010-02-02,0.3476197312532193,0.17568876147476348,0.2254436823764287,0.1267831536697192,0.12446467122586924
2010-02-09,0.34736208490667614,0.17577847699451649,0.22627183172376453,0.12691620055331254,0.12367140582173027
2010-02-16,0.34488055462454426,0.17536382282589763,0.22483377340592456,0.12998624699458047,0.12493560214905305
2010-02-23,0.34457096893938294,0.17718771824752913,0.22311320486732408,0.12665385946179195,0.1284742484839719
2010-03-02,0.3439815567053432,0.1790779059658046,0.22733531185399708,0.12418039512745785,0.1254248303473973
2010-03-09,0.3431151547846194,0.17602299408395788,0.2302868166113837,0.12249251918404222,0.12808251533599677
2010-03-16,0.3436719352348009,0.1734055283331144,0.23323380196078958,0.12405816729291139,0.12563056717838378
2010-03-23,0.345245390716392,0.17340585885172882,0.23074380590027213,0.12815047321387185,0.1224544713177352
2010-03-30,0.3491838068458377,0.17414825724942562,0.22814349976434026,0.128409179260022,0.12011525688037442
2010-04-06,0.3422924245949895,0.17483336488268503,0.23252248467407252,0.12908761400689336,0.1212641118413596
2010-04-13,0.3463351697157091,0.1734781122363739,0.23121999211226277,0.1303252108192438,0.11864151511641038
2010-04-20,0.34602677266836146,0.176050664230966,0.22871064119611764,0.12884340184385654,0.12036852006069833
2010-04-27,0.3468594639387195,0.1744694418721017,0.2283936550860124,0.12726263798778223,0.12301480111538414
2010-05-04,0.34126771597015865,0.17610075027205205,0.23307775163941463,0.12531765998705627,0.12423612213131839
2010-05-11,0.34373203270195274,0.18008964909578912,0.22772673885008266,0.12382332852661174,0.12462825082556377
2010-05-18,0.33825401421967716,0.1806424340526332,0.2290300351172902,0.12705006673994892,0.12502344987045055
2010-05-25,0.33975880979398615,0.18457351760058568,0.2244138655126908,0.1254862986972711,0.1257675083954663
2010-06-01,0.33901500781568095,0.1863226497149699,0.2244068357764791,0.12462813218226783,0.1256273745106022
2010-06-08,0.34236394116848945,0.18386410417491947,0.22114870404151085,0.1277136052782914,0.1249096453367888
2010-06-15,0.347581864556889,0.18366105080540585,0.2167651167306137,0.12792937577912275,0.12406259212796869
2010-06-22,0.345070065496963,0.18475752684384025,0.2145699081506342,0.1295703725822461,0.12603212692631643
2010-06-29,0.34665450352385574,0.18799096876682364,0.21759132035889023,0.12664456556146192,0.12111864178896849
2010-07-06,0.3433419280654096,0.19024247722624388,0.21452322809061913,0.12415260448682919,0.12773976213089822
2010-07-13,0.3479604130598867,0.1863416541592904,0.2129040120330198,0.12601992417377034,0.1267739965740328
2010-07-20,0.3472043729801375,0.18384458641333812,0.21532084089953554,0.1274816011982313,0.12614859850875754
2010-07-27,0.34589069705420644,0.182462379155201,0.21682512054925063,0.1272772641336396,0.1275445391077023
2010-08-03,0.34779020649866155,0.17821710077647102,0.21554292264921132,0.13177595351242496,0.12667381656323115
2010-08-10,0.35141647035731327,0.17452315397541887,0.21748396374500603,0.12753948974269794,0.1290369221795639
2010-08-17,0.35007598374904375,0.1756217523983935,0.21962506641714594,0.129715432265498,0.12496176516991883
2010-08-24,0.3546070989351808,0.17204041871436704,0.21778656493588416,0.13067937716457131,0.12488654024999668
2010-08-31,0.35003410615665975,0.1729890797393485,0.2248465510976232,0.12955237424197444,0.12257788876439417
2010-09-07,0.35258169163160036,0.17244167860175547,0.22406809592473534,0.12633490694973334,0.12457362689217549
2010-09-14,0.3562222428432477,0.1717781551947379,0.22365834222180486,0.12543803111207102,0.1229032286281385
2010-09-21,0.3562355579760886,0.16975790826621937,0.22580660038478576,0.12710524606480092,0.12109468730810538
2010-09-28,0.35756701486006787,0.1691729784203129,0.22654910691522617,0.12453988421549246,0.1221710155889006
2010-10-05,0.357302556887593,0.16892765599273804,0.23059443228858867,0.12191528832459599,0.12126006650648428
2010-10-12,0.35915709856509526,0.16901161032439863,0.22600921364908697,0.12598630144809944,0.11983577601331968
2010-10-19,0.35798249106613816,0.1720786646512466,0.22737434150778407,0.1254457702728729,0.11711873250195828
2010-10-26,0.35838571374760736,0.172627885911119,0.22439475082586602,0.12655858553073157,0.11803306398467607
2010-11-02,0.35862573308289525,0.17154220926667582,0.2246366442686208,0.12718761013662325,0.11800780324518494
2010-11-09,0.3631769311471859,0.16834937532640812,0.2180863802814223,0.1300640016063977,0.120323311638586
2010-11-16,0.36579808033070665,0.17248848487908416,0.2136956376092686,0.13075128540078923,0.11726651178015135
2010-11-23,0.3619201034448576,0.17539442201473393,0.20859120291928784,0.1342096153201547,0.11988465630096594
2010-11-30,0.3632080252480686,0.1722497007669513,0.21310533190394482,0.1311882600727515,0.12024868200828376
2010-12-07,0.3622276023379315,0.16758300941806553,0.2153791701521024,0.13222733417577454,0.12258288391612601
2010-12-14,0.36150026983285477,0.1717286357461743,0.2148648906303117,0.1320791553883938,0.11982704840226542
2010-12-21,0.3593005417374789,0.17436636030659994,0.21719134405699647,0.12882214360275349,0.12031961029617125
2010-12-28,0.3612558927389105,0.17370673867417688,0.21833526727461147,0.12848136121979797,0.11822074009250316
2011-01-04,0.3593016816475991,0.17281007853880384,0.221460058550972,0.12873971005987234,0.11768847120275269
2011-01-11,0.3623478037629988,0.17178911529352378,0.21952482410740737,0.12903713520738208,0.11730112162868796
2011-01-18,0.3594257849748865,0.16872476057815583,0.22341710124400518,0.13227881528162205,0.11615353792133047
2011-01-25,0.35885912162999095,0.16943380473530759,0.2161442615512678,0.13704432664147595,0.11851848544195769
2011-02-01,0.355572538748875,0.1693705286913054,0.21999205324152887,0.13577592705994676,0.11928895225834388
2011-02-08,0.35456067844508443,0.16952897722608296,0.22191221247016463,0.13410270920654202,0.119895422652126
2011-02-15,0.35354319541917234,0.17239740050229863,0.22095891864508602,0.13204419406692844,0.12105629136651454
2011-02-22,0.35488361368684473,0.17587578166977055,0.2195218503171244,0.12744300482126153,0.1222757495049988
2011-03-01,0.3546379695986099,0.1794155297081863,0.21804056676264286,0.12716189340644746,0.12074404052411354
2011-03-08,0.35410651256125336,0.1800185217985753,0.21951064113429858,0.12279129340008463,0.12357303110578817
2011-03-15,0.3534462345676805,0.18069909796572034,0.21649010327343826,0.1247979701318583,0.12456659406130252
2011-03-22,0.35975482589721075,0.18284990226460301,0.20945990324497457,0.12581118411418646,0.12212418447902518
2011-03-29,0.36210679682673497,0.17821292406391193,0.20957408448725132,0.12653040173469962,0.1235757928874022
2011-04-05,0.36211720053772717,0.17693496993265173,0.2164641146768334,0.12129054769795855,0.12319316715482917
2011-04-12,0.3618692473010797,0.17546195754094207,0.21728015677257803,0.12359176102566412,0.1217968773597361
2011-04-19,0.3616619038413057,0.17536388202173278,0.21704270068124454,0.1243457420182389,0.12158577143747808
2011-04-26,0.36154567232604573,0.17735695255779899,0.2194404537312072,0.11989928858563481,0.12175763279931323
2011-05-03,0.36005484204798,0.1759838112325183,0.21968307480667892,0.12197759562575493,0.12230067628706782
2011-05-10,0.3597323824644854,0.17945983741886973,0.2151320954962336,0.12231423376213044,0.12336145085828082
2011-05-17,0.3560326344402946,0.17925845341232977,0.21336866533457055,0.1263102616712681,0.12502998514153704
2011-05-24,0.35379185379801587,0.1765491788161742,0.21631423860062676,0.13046608430366086,0.12287864448152229
2011-05-31,0.3542473184960458,0.17578245729965808,0.216696598472187,0.12970954041871097,0.1235640853133982
2011-06-07,0.3539781924007575,0.17370229925104202,0.2198225769744053,0.12826447494200055,0.12423245643179459
2011-06-14,0.3535397638100233,0.1733459679186757,0.22153910747363284,0.12921709984127064,0.12235806095639758
2011-06-21,0.3535433947323738,0.1771092674543856,0.2168183495424125,0.1294268032394825,0.1231021850313456
2011-06-28,0.351863297468905,0.1784545666153547,0.21557905337404762,0.12877619265828436,0.12532688988340834
2011-07-05,0.3498488537572718,0.17712657922586533,0.21989354765283992,0.12937727489269318,0.1237537444713297
2011-07-12,0.3477144780232556,0.17528206834989055,0.22055907672250508,0.12964331330715123,0.12680106359719753
2011-07-19,0.3464782592129593,0.17318546352151323,0.22509628713068577,0.12836240614914812,0.12687758398569354
