Report_Date_as_MM_DD_YYYY,NonComm_Pct,Comm_Pct,NonRept_Pct
1989-05-31,0.17099716256688988,0.45219029744497746,0.37681253998813263
1989-06-15,0.17406679153477636,0.4529258675218805,0.37300734094334315
1989-06-30,0.16812405733633484,0.4653508183501831,0.36652512431348205
1989-07-14,0.15863250849185936,0.4729737719778387,0.368393719530302
1989-07-31,0.14641174739503388,0.4484883374652721,0.40509991513969396
1989-08-15,0.1504316397027414,0.4500027458775229,0.39956561441973576
1989-08-31,0.16601435810791196,0.43940961377386767,0.39457602811822035
1989-09-15,0.1714616193910888,0.4338752448844544,0.3946631357244568
1989-09-29,0.16330605534665746,0.4433565271097509,0.39333741754359164
1989-10-13,0.17025539892522026,0.4433735233769385,0.3863710776978411
1989-10-31,0.1697145326208068,0.4518387583484152,0.378446709030778
1989-11-15,0.1735582312915982,0.44702281890922096,0.37941894979918084
1989-11-30,0.1907372285387183,0.43876849917132266,0.37049427228995896
1989-12-15,0.18285845451550164,0.44859151959397003,0.3685500258905283
1989-12-29,0.1803664043658925,0.46257107639356515,0.3570625192405424
1990-01-15,0.1721864513105699,0.46094786887317346,0.3668656798162567
1990-01-31,0.16978711706281335,0.460679452583942,0.36953343035324465
1990-02-15,0.17054586375157726,0.44101888671864337,0.38843524952977937
1990-02-28,0.1763982706708129,0.43923080069620823,0.3843709286329789
1990-03-15,0.19043939026066242,0.42750400054853194,0.38205660919080564
1990-03-30,0.19232570443077363,0.42542273124837315,0.3822515643208532
1990-04-12,0.18305437469775726,0.42380329739018013,0.3931423279120626
1990-04-30,0.182148871839526,0.4373706457541321,0.3804804824063419
1990-05-15,0.17865829140492365,0.4517835582341715,0.3695581503609049
1990-05-31,0.17622116002399965,0.46672743548746887,0.3570514044885315
1990-06-15,0.18046697627638425,0.4639266815737324,0.35560634214988335
1990-06-29,0.18248126170222315,0.4638545837630535,0.35366415453472333
1990-07-13,0.17191537473806254,0.4749143711232985,0.35317025413863895
1990-07-31,0.17714052797942073,0.47086104708114807,0.3519984249394312
1990-08-15,0.16555850242521117,0.468100213655684,0.3663412839191048
1990-08-31,0.16112174960415784,0.4834979406916796,0.3553803097041625
1990-09-14,0.16213423858461568,0.48428274181486486,0.35358301960051947
1990-09-28,0.15800357337129795,0.48899616720449746,0.35300025942420454
1990-10-15,0.1654723263968278,0.4864983190537856,0.3480293545493866
1990-10-31,0.15408802282976794,0.5010893871624399,0.3448225900077921
1990-11-15,0.1496746994693728,0.5102952622951817,0.3400300382354455
1990-11-30,0.14784768890504374,0.5131192067538698,0.3390331043410866
1990-12-14,0.15139142481943263,0.512483973373113,0.33612460180745435
1990-12-31,0.15483042428473623,0.511898155185135,0.3332714205301287
1991-01-15,0.15487205281152588,0.5024994841425622,0.34262846304591194
1991-01-31,0.14685215211289596,0.5145809018756601,0.33856694601144394
1991-02-15,0.14175306390860223,0.510694444392331,0.3475524916990667
1991-02-28,0.15126680206273554,0.5010236656300395,0.3477095323072249
1991-03-15,0.14747394280527465,0.5004118794967508,0.35211417769797454
1991-03-28,0.14910519947812836,0.5011406112998974,0.34975418922197427
1991-04-15,0.14512630675305382,0.5055321058003306,0.34934158744661553
1991-04-30,0.17050292342791987,0.4964839742057208,0.3330131023663593
1991-05-15,0.16811993558392352,0.4947908698257701,0.3370891945903064
1991-05-31,0.163173470049344,0.49799697938819426,0.3388295505624617
1991-06-14,0.1643256224846146,0.48134750805958515,0.3543268694558002
1991-06-28,0.1765579771318509,0.47039494405640403,0.3530470788117451
1991-07-15,0.1760832743259548,0.47074669635064076,0.3531700293234044
1991-07-31,0.17869908368900916,0.47305113427587725,0.34824978203511353
1991-08-15,0.16983329971437403,0.4759279255969312,0.35423877468869475
1991-08-30,0.18369421816510526,0.48119473605913915,0.3351110457757556
1991-09-16,0.1846181456328999,0.4837575251282633,0.3316243292388368
1991-09-30,0.17764329644431995,0.4898076530514663,0.3325490505042138
1991-10-15,0.17081543003387953,0.4965742981235385,0.33261027184258196
1991-10-31,0.17856136248972318,0.48528237333356206,0.3361562641767148
1991-11-15,0.1722883661120923,0.48544482022483126,0.3422668136630765
1991-11-29,0.1822856631151079,0.4837890131584335,0.3339253237264586
1991-12-13,0.18540808640187026,0.47518711093189503,0.33940480266623474
1991-12-31,0.18855037020615342,0.4852896850352719,0.3261599447585747
1992-01-15,0.18150236198988326,0.4917525651884251,0.3267450728216917
1992-01-31,0.1759506555894433,0.49147481946064325,0.3325745249499135
1992-02-14,0.1570383880996184,0.5081573922570244,0.3348042196433572
1992-02-28,0.16695823055102002,0.4976435425321118,0.3353982269168682
1992-03-13,0.16577808905285882,0.5055079929570291,0.328713917990112
1992-03-31,0.1649096714613414,0.5066122409594983,0.32847808757916036
1992-04-15,0.1726260810855008,0.4899257676541982,0.33744815126030103
1992-04-30,0.1839280688556336,0.49166897208630905,0.3244029590580573
1992-05-15,0.17495940230769194,0.496630106781736,0.328410490910572
1992-05-29,0.16833273935013318,0.5080089916796783,0.32365826897018857
1992-06-15,0.16359689437878353,0.5034602332239119,0.33294287239730463
1992-06-30,0.17255105482483685,0.5100621522263317,0.31738679294883154
1992-07-15,0.17592876067552757,0.5024512195130514,0.3216200198114211
1992-07-31,0.16397482168891614,0.5140550497330116,0.3219701285780722
1992-08-14,0.15182176109420312,0.5219071664560375,0.32627107244975934
1992-08-31,0.14445778768303297,0.52990119656416,0.32564101575280696
1992-09-15,0.13554584990739618,0.5356199288583152,0.3288342212342886
1992-09-30,0.14177182827058452,0.5329965951493107,0.3252315765801047
1992-10-06,0.1448630671912006,0.5329256232815012,0.3222113095272983
1992-10-13,0.13985784174141264,0.5387601219364644,0.321382036322123
1992-10-20,0.13498828393831624,0.5405773237102232,0.32443439235146065
1992-10-27,0.12990283454945836,0.5367759431239489,0.3333212223265927
1992-11-03,0.1315904144969981,0.5341819475017495,0.3342276380012523
1992-11-10,0.13945888085162714,0.5206656335954721,0.33987548555290065
1992-11-17,0.14396143911381282,0.518187307061748,0.3378512538244392
1992-11-24,0.13962813602758892,0.5213596584244857,0.3390122055479254
1992-12-01,0.14511203458090927,0.5178141677316,0.33707379768749063
1992-12-08,0.1445404803807932,0.5095638064090817,0.3458957132101251
1992-12-15,0.13977363895931,0.5128020257395265,0.34742433530116357
1992-12-22,0.1407166825908149,0.515448591359507,0.3438347260496781
1992-12-29,0.13972873792133061,0.5155569725351168,0.3447142895435526
1993-01-05,0.1466177575507858,0.5092481380376007,0.3441341044116136
1993-01-12,0.13973345519081223,0.514844312178891,0.34542223263029675
1993-01-19,0.14285283733452198,0.5143987197692511,0.3427484428962269
1993-01-26,0.13529681703705362,0.5200805875982656,0.34462259536468076
1993-02-02,0.1365433993942368,0.5200062756994605,0.34345032490630273
1993-02-09,0.13965446610743162,0.5115335623906604,0.3488119715019079
1993-02-16,0.13820092442488097,0.5178285605747582,0.3439705150003608
1993-02-23,0.1473507427748942,0.5083957182933162,0.34425353893178967
1993-03-02,0.1656822367811173,0.4951964197809558,0.3391213434379269
1993-03-09,0.1730859982579925,0.4875649825672748,0.33934901917473265
1993-03-16,0.15978942650719627,0.4999607703388543,0.3402498031539495
1993-03-23,0.15357498002840841,0.5019741906214328,0.3444508293501588
1993-03-30,0.15590701636370558,0.4997537230092528,0.34433926062704157
1993-04-06,0.1576896364842408,0.5002752953286586,0.34203506818710067
1993-04-13,0.15524264721958964,0.5014607347759951,0.34329661800441535
1993-04-20,0.1566601239303102,0.5024907363686968,0.34084913970099306
1993-04-27,0.16081317455340705,0.5018046315869478,0.3373821938596452
1993-05-04,0.1811366435049003,0.48547938978049576,0.33338396671460396
1993-05-11,0.1866504714858594,0.48163384358868266,0.33171568492545794
1993-05-18,0.18667165591886062,0.4793142124758677,0.33401413160527166
1993-05-25,0.18420311260048064,0.479286563825006,0.3365103235745134
1993-06-01,0.1831416271299606,0.48222525744646433,0.33463311542357504
1993-06-08,0.18236718018311068,0.4845419808838749,0.3330908389330144
1993-06-15,0.17717546691403668,0.48456725826393726,0.33825727482202606
1993-06-22,0.18167309464438638,0.4870501733639991,0.33127673199161456
1993-06-29,0.1915622012961983,0.4820761443620756,0.3263616543417261
1993-07-06,0.1985132332943976,0.47379794910129286,0.32768881760430957
1993-07-13,0.19277674013114562,0.4822348134253736,0.3249884464434807
1993-07-20,0.1876600305708114,0.48777645543837644,0.3245635139908121
1993-07-27,0.17886255259684733,0.49240821978288857,0.32872922762026413
1993-08-03,0.1879799590679855,0.4882294423097029,0.32379059862231163
1993-08-10,0.17610713599044128,0.4939719127406341,0.3299209512689246
1993-08-17,0.17226384299862657,0.5039181441866568,0.3238180128147166
1993-08-24,0.16796260090464307,0.5071304456802092,0.32490695341514786
1993-08-31,0.17811678981550128,0.4982579586053014,0.3236252515791973
1993-09-07,0.18388781021488215,0.4962652646888562,0.31984692509626167
1993-09-14,0.18582778364904723,0.4918195442163814,0.3223526721345714
1993-09-21,0.17904395121732936,0.49557201371062526,0.3253840350720454
1993-09-28,0.1829079756084092,0.48773952839504336,0.32935249599654753
1993-10-05,0.19486889108180824,0.4813074111730342,0.32382369774515757
1993-10-12,0.18966580455779167,0.4840038081626804,0.32633038727952796
1993-10-19,0.19333519192232773,0.4867795579537085,0.3198852501239638
1993-10-26,0.19127586514050957,0.48406902716311034,0.3246551076963801
1993-11-02,0.19614193492846604,0.4773939082866774,0.3264641567848566
1993-11-09,0.19199971032390775,0.48441270097183514,0.3235875887042571
1993-11-16,0.19987579562442165,0.4782072850325231,0.3219169193430552
1993-11-23,0.19561799943505648,0.47554159857846706,0.3288404019864765
1993-11-30,0.20828764471258177,0.47099921661519223,0.32071313867222606
1993-12-07,0.21083266002726375,0.4693187350347535,0.31984860493798273
1993-12-14,0.2098205594437363,0.46883336039071666,0.32134608016554705
1993-12-21,0.2066648941449819,0.47568217871578095,0.3176529271392371
1993-12-28,0.21149579021098208,0.48042669382624814,0.30807751596276983
1994-01-04,0.2230066346092062,0.46506005068318956,0.31193331470760427
1994-01-11,0.21024037378877564,0.47204500059520105,0.3177146256160233
1994-01-18,0.20802254804534753,0.47587403877850093,0.3161034131761515
1994-01-25,0.19792453638027674,0.4819101141279459,0.32016534949177744
1994-02-01,0.19986896399289428,0.4817831477799032,0.3183478882272025
1994-02-08,0.19706792035242957,0.4835203214494531,0.3194117581981173
1994-02-15,0.19444733412175935,0.48063787850622347,0.3249147873720171
1994-02-22,0.19738938702953412,0.477287992971684,0.32532261999878187
1994-03-01,0.20017037682599376,0.4845981662245104,0.31523145694949584
1994-03-08,0.20613919170464254,0.4816232427575668,0.3122375655377907
1994-03-15,0.2021285628873982,0.48219609001043257,0.31567534710216927
1994-03-22,0.19896649984062606,0.4818652979866495,0.3191682021727244
1994-03-29,0.20439348166271698,0.4760472452407131,0.3195592730965699
1994-04-05,0.20827517272505908,0.4767196157372201,0.3150052115377209
1994-04-12,0.20248684743726128,0.4766629772911913,0.3208501752715474
1994-04-19,0.22077395369769795,0.4680403298574628,0.3111857164448393
1994-04-26,0.21948716517360503,0.46685325403176153,0.3136595807946334
1994-05-03,0.2235547621891415,0.475272038574798,0.3011731992360605
1994-05-10,0.22147557569136686,0.4752537215837843,0.3032707027248488
1994-05-17,0.22805645407909247,0.4708114009763556,0.301132144944552
1994-05-24,0.2291342364380065,0.4634040869149326,0.3074616766470609
1994-05-31,0.2224381069599784,0.475189742848966,0.30237215019105557
1994-06-07,0.2154969308165289,0.4849135675063189,0.29958950167715226
1994-06-14,0.2118886750229834,0.48536371692220104,0.30274760805481554
1994-06-21,0.21166034711635667,0.4786539313631397,0.30968572152050367
1994-06-28,0.21177350850252527,0.47957728247247833,0.30864920902499643
1994-07-05,0.21889094963753528,0.4805821152885931,0.30052693507387157
1994-07-12,0.2085378075185463,0.48991522727941167,0.30154696520204205
1994-07-19,0.21292329752050257,0.48894944461241774,0.2981272578670797
1994-07-26,0.21502448462463963,0.4832093240777947,0.30176619129756566
1994-08-02,0.22287554604795573,0.47544027737523914,0.3016841765768052
1994-08-09,0.21181281931603874,0.4826697878972317,0.3055173927867295
1994-08-16,0.21182612887160604,0.47742109327330107,0.31075277785509287
1994-08-23,0.20260166733845428,0.48451858061013076,0.31287975205141494
1994-08-30,0.2040384966239309,0.49073607446295253,0.30522542891311655
1994-09-06,0.2070530060523387,0.48826792360766724,0.3046790703399941
1994-09-13,0.19807548063931785,0.4890871138258391,0.31283740553484307
1994-09-20,0.2036895479457245,0.49038677782118884,0.3059236742330866
1994-09-27,0.20541203380686757,0.49036063113379896,0.30422733505933347
1994-10-04,0.20470371213579017,0.4905198739694761,0.30477641389473376
1994-10-11,0.20501852917540997,0.4864595696544667,0.30852190117012335
1994-10-18,0.20160546110679667,0.48605212128262293,0.31234241761058035
1994-10-25,0.2028119685615438,0.4891031973734015,0.3080848340650547
1994-11-01,0.21017629874931656,0.4811053916450679,0.3087183096056155
1994-11-08,0.21896992052524475,0.4743332970239166,0.30669678245083865
1994-11-15,0.21643696099986057,0.47427706817255955,0.3092859708275799
1994-11-22,0.20861172504074013,0.478046053797542,0.31334222116171795
1994-11-29,0.21095708473517158,0.48388578920672365,0.3051571260581048
1994-12-06,0.22171324389585967,0.47863990687983027,0.29964684922431
1994-12-13,0.20952845791233576,0.49055993642814627,0.29991160565951797
1994-12-20,0.2049846431805771,0.5005377194826024,0.2944776373368205
1994-12-27,0.20658046725678716,0.49984260145424175,0.29357693128897105
1995-01-03,0.214306286077111,0.4809711365519831,0.3047225773709059
1995-01-10,0.20999828326875972,0.4801689148858846,0.30983280184535567
1995-01-17,0.2044458284064599,0.4842349368076914,0.3113192347858487
1995-01-24,0.2060293310723509,0.4814348578380948,0.3125358110895543
1995-01-31,0.20738956854047655,0.48198411632770244,0.31062631513182104
1995-02-07,0.20275644481915672,0.4824239684360488,0.31481958674479443
1995-02-14,0.19895952855880658,0.4786563948303077,0.32238407661088575
1995-02-21,0.19757337046111795,0.47614444669088923,0.3262821828479928
1995-02-28,0.20310947804532223,0.47619960047992305,0.32069092147475475
1995-03-07,0.20410246389319797,0.4784913615777989,0.3174061745290031
1995-03-14,0.2036687658118081,0.4850681756191573,0.3112630585690346
1995-03-21,0.20698446998872738,0.48225620561311994,0.31075932439815274
1995-03-28,0.21029155806726382,0.4856188636238819,0.3040895783088543
1995-04-04,0.21643180486290742,0.4721996998107867,0.31136849532630595
1995-04-11,0.21959643178441365,0.46857581166265233,0.311827756552934
1995-04-18,0.2090539781497691,0.4787664695500686,0.31217955230016237
1995-04-25,0.2051424973878068,0.4848737570161675,0.3099837455960257
1995-05-02,0.20720853916868318,0.4876425984287947,0.3051488624025221
1995-05-09,0.20340186687660206,0.4884917640492558,0.30810636907414213
1995-05-16,0.2022364280951362,0.4935771213994566,0.3041864505054072
1995-05-23,0.19869574121680927,0.4935293564771959,0.30777490230599475
1995-05-30,0.19410746135548787,0.5032837451994767,0.3026087934450354
1995-06-06,0.19468801229466923,0.495081959432177,0.31023002827315377
1995-06-13,0.1868829203538776,0.5011865664508501,0.31193051319527226
1995-06-20,0.19716129648419947,0.4967903352938926,0.3060483682219079
1995-06-27,0.1925852992347822,0.5000549547832924,0.3073597459819253
1995-07-03,0.18915396712806812,0.5085155730403011,0.30233045983163076
1995-07-11,0.19231286538542006,0.5003018248546252,0.30738530975995476
1995-07-18,0.1945855050540173,0.49667039679689545,0.3087440981490872
1995-07-25,0.18692793918332887,0.4982300677697154,0.31484199304695576
1995-08-01,0.19268028033705686,0.4857256272283304,0.3215940924346127
1995-08-08,0.18922184329980907,0.4959288694335292,0.3148492872666617
1995-08-15,0.1823341866293382,0.500395425137579,0.3172703882330828
1995-08-22,0.17809718141735414,0.4994404821727102,0.32246233640993566
1995-08-29,0.18715209437719846,0.4919367788678491,0.3209111267549524
1995-09-05,0.19230516368167636,0.4851350215314467,0.32255981478687695
1995-09-12,0.18878769878273338,0.48297270086219646,0.32823960035507016
1995-09-19,0.1908653151144355,0.4779832499179104,0.3311514349676541
1995-09-26,0.1888918323228084,0.4808300562757517,0.33027811140143987
1995-10-03,0.1889531503222663,0.4759844235574873,0.33506242612024634
1995-10-10,0.19375093198946863,0.47262519651983476,0.3336238714906966
1995-10-17,0.19288746635720364,0.4696897368670303,0.33742279677576603
1995-10-24,0.1992324280025037,0.46358451530167083,0.3371830566958255
1995-10-31,0.1967054877455536,0.47169473377236354,0.33159977848208283
1995-11-07,0.18285850408524368,0.4749965305838115,0.3421449653309448
1995-11-14,0.17513410262791929,0.49020384848653986,0.33466204888554085
1995-11-21,0.17222038698795356,0.48523190149823053,0.3425477115138159
1995-11-28,0.18315734006063597,0.48340766976042393,0.33343499017894007
1995-12-05,0.19531831336927916,0.47164168853230093,0.33303999809841994
1995-12-12,0.19420099337658392,0.46223931403492785,0.34355969258848823
1995-12-19,0.18805221083228493,0.47024567758477775,0.34170211158293734
1995-12-26,0.18514981973052652,0.4772114740223991,0.33763870624707437
1996-01-02,0.20023259921034384,0.46702265206733296,0.3327447487223232
1996-01-09,0.19482413481886712,0.46477152330802807,0.3404043418731048
1996-01-16,0.20057679225642777,0.4629453902691514,0.3364778174744208
1996-01-23,0.196502024131346,0.4625761761380929,0.34092179973056114
1996-01-30,0.19868758714158904,0.4641203662558253,0.3371920466025856
1996-02-06,0.19599496456649013,0.45980286359601036,0.3442021718374995
1996-02-13,0.18630299379087925,0.4721355443778582,0.34156146183126257
1996-02-20,0.1808653719508537,0.47170069804883075,0.3474339300003156
1996-02-27,0.1763829345163375,0.47018565175497556,0.3534314137286869
1996-03-05,0.17662763304144344,0.4771626016509939,0.3462097653075627
1996-03-12,0.1683239073611149,0.49151611942548956,0.34015997321339553
1996-03-19,0.16603532639431828,0.49506238465310826,0.33890228895257346
1996-03-26,0.174021798952734,0.4901489773081397,0.33582922373912627
1996-04-02,0.18292522241582088,0.4588403017325156,0.35823447585166346
1996-04-09,0.1918942040598436,0.48277414769846344,0.325331648241693
1996-04-16,0.18873484393220602,0.4848472165946697,0.32641793947312425
1996-04-23,0.18190047823741337,0.4948066269596027,0.3232928948029839
1996-04-30,0.1868954729800962,0.5003377077593609,0.3127668192605428
1996-05-07,0.1853931873658815,0.506759254882909,0.3078475577512096
1996-05-14,0.18016166632163613,0.4787552693350513,0.3410830643433126
1996-05-21,0.18079055777742573,0.4757141185787244,0.3434953236438498
1996-05-28,0.17797181208782417,0.4767334455384272,0.3452947423737487
1996-06-04,0.1735988231857858,0.4834957805839314,0.3429053962302828
1996-06-11,0.1798370620661578,0.4837262507056817,0.33643668722816056
1996-06-18,0.17882809936981728,0.48782872744661376,0.333343173183569
1996-06-25,0.17517680551259565,0.4868037189979918,0.3380194754894125
1996-07-02,0.17890282087232118,0.4913154854331348,0.329781693694544
1996-07-09,0.18212834174385564,0.48399522485319224,0.33387643340295214
1996-07-16,0.18687295273791435,0.47892280643459484,0.3342042408274908
1996-07-23,0.17554413042900938,0.4881350153021572,0.33632085426883346
1996-07-30,0.1783912770875943,0.4905947221281477,0.331014000784258
1996-08-06,0.17724796620256028,0.4875582550686435,0.33519377872879624
1996-08-13,0.17256950114841896,0.4927324881785552,0.33469801067302585
1996-08-20,0.17009488438265907,0.4959843428968304,0.3339207727205105
1996-08-27,0.16560140379308763,0.49593189283013644,0.338466703376776
1996-09-03,0.16922932516362063,0.4909614626087091,0.33980921222767035
1996-09-10,0.1765340797685588,0.48457440362371074,0.3388915166077304
1996-09-17,0.1902322027646394,0.47061073213756566,0.339157065097795
1996-09-24,0.19688993907784536,0.46957727924610493,0.3335327816760497
1996-10-01,0.2027164036737342,0.4745622638744655,0.32272133245180035
1996-10-08,0.1961563757178665,0.4771554885948523,0.3266881356872812
1996-10-15,0.19372001002107792,0.48389747246365655,0.3223825175152655
1996-10-22,0.1836151848817119,0.48618278134479703,0.33020203377349105
1996-10-29,0.18448415261518297,0.48218134387178113,0.33333450351303584
1996-11-05,0.18726906171685448,0.48283500907010907,0.3298959292130365
1996-11-12,0.18571390544581926,0.4794276402976583,0.33485845425652244
1996-11-19,0.18366846169660805,0.48104817619452783,0.3352833621088641
1996-11-26,0.18177316374958594,0.4808033852837089,0.3374234509667051
1996-12-03,0.19114341652450867,0.48136213812345,0.3274944453520413
1996-12-10,0.18367855847343864,0.4839242847714459,0.3323971567551155
1996-12-17,0.17691404228906493,0.488781091602504,0.3343048661084311
1996-12-24,0.17833135826485846,0.488669364403928,0.3329992773312136
1996-12-31,0.18845389796356096,0.4885159929217051,0.32303010911473384
1997-01-07,0.19182675353356654,0.4822728044392998,0.3259004420271336
1997-01-14,0.1907807217270435,0.4749373361512196,0.3342819421217369
1997-01-21,0.19249679321871913,0.4757350331830184,0.3317681735982625
1997-01-28,0.1929799494177725,0.4703079431512876,0.3367121074309399
1997-02-04,0.19995632692934728,0.46558889340099,0.33445477966966264
1997-02-11,0.18882984082632384,0.47133005800714173,0.33984010116653446
1997-02-18,0.1851407370292402,0.477863785731459,0.3369954772393009
1997-02-25,0.19020084681530305,0.4769313894203175,0.3328677637643795
1997-03-04,0.20911610175828718,0.4628580312045946,0.3280258670371182
1997-03-11,0.2082520590242063,0.46177772590077854,0.32997021507501517
1997-03-18,0.2010709439194708,0.4674676699179294,0.33146138616259985
1997-03-25,0.1999990362657518,0.46986236281324745,0.3301386009210008
1997-04-01,0.19522329049444234,0.47821515715790164,0.32656155234765605
1997-04-08,0.19055551213787703,0.4805975018207858,0.32884698604133716
1997-04-15,0.18738481615836264,0.48270922396576876,0.3299059598758686
1997-04-22,0.18618039396090735,0.48806661510521715,0.3257529909338755
1997-04-29,0.19932067465433229,0.48362536168658676,0.31705396365908095
1997-05-06,0.2017567251902549,0.47975279579581853,0.3184904790139266
1997-05-13,0.20818278405060217,0.47109781680328866,0.3207193991461091
1997-05-20,0.22006458019542643,0.4568582328788709,0.32307718692570264
1997-05-27,0.22109328748565174,0.4577287253826644,0.32117798713168383
1997-06-03,0.21929517774828894,0.46424419397275396,0.3164606282789571
1997-06-10,0.2127389378451684,0.46633629603218524,0.3209247661226464
1997-06-17,0.2123010717685905,0.46788130029836394,0.3198176279330455
1997-06-24,0.20578659755891154,0.4780475748450758,0.31616582759601264
1997-07-01,0.21968308360210856,0.4748246295363083,0.30549228686158314
